,Item,Reg_Price,Sale_Price,Size,Unit_Size,Image,Category,Subcategory
9279,Boar's Head Prosciutto Panino Roll,$7.69 ,,8 oz pkg, | $15.38 / lb,./Deli_Packaged_Deli_Meat_files/95VN6.jpg,Deli,Packaged_
9280,Smithfield Anytime Favorites Ham Diced,$3.19 ,,8 oz pkg, | $6.38 / lb,./Deli_Packaged_Deli_Meat_files/9OTPB.jpg,Deli,Packaged_
9281,Hillshire Farm Turkey Breast Mesquite Smoked 99% Fat Free Thin Sliced,$4.19 ,,9 oz tub, | $7.48 / lb,./Deli_Packaged_Deli_Meat_files/U3NJS.jpg,Deli,Packaged_
9282,Nature's Promise Free from Ham Uncured Black Forest Sliced,$5.19 ,,6 oz bag, | $13.66 / oz,./Deli_Packaged_Deli_Meat_files/37J0A.jpg,Deli,Packaged_
9283,Oscar Mayer Turkey Breast Applewood Smoked Sliced Natural,$4.19 ,,8 oz pkg, | $8.38 / lb,./Deli_Packaged_Deli_Meat_files/UV76C.jpg,Deli,Packaged_
9284,Applegate Organics Turkey Breast Roasted Sliced Non-GMO,$7.19 ,,6 oz pkg, | $18.92 / lb,./Deli_Packaged_Deli_Meat_files/LA9A3.jpg,Deli,Packaged_
9285,Boar's Head Ham Cooked Sliced,$7.69 ,,8 oz pkg, | $15.38 / lb,./Deli_Packaged_Deli_Meat_files/OI6UK.jpg,Deli,Packaged_
9286,Applegate Naturals Turkey Breast Smoked Sliced,$6.19 ,,7 oz pkg, | $14.07 / lb,./Deli_Packaged_Deli_Meat_files/YE2GH.jpg,Deli,Packaged_
9287,Columbus Salame Peppered Sliced,$5.19 ,,4 oz pkg, | $20.76 / lb,./Deli_Packaged_Deli_Meat_files/T8J6C.jpg,Deli,Packaged_
9288,Veroni Prosciutto Italiano Sliced,$7.19 ,,4 oz pkg, | $28.76 / lb,./Deli_Packaged_Deli_Meat_files/MTL8T.jpg,Deli,Packaged_
9289,Hillshire Farm Hard Salami Ultra Thin,$4.19 ,,7 oz tub, | $9.52 / lb,./Deli_Packaged_Deli_Meat_files/6S22R.jpg,Deli,Packaged_
9290,Oscar Mayer Sub Kit Smoked Ham & Smoked Turkey (makes 14 - 6 inch Subs),$8.19 ,,28 oz pkg, | $4.68 / lb,./Deli_Packaged_Deli_Meat_files/HJTN2.jpg,Deli,Packaged_
9291,Oscar Mayer Deli Fresh Mesquite Smoked Turkey Breast Sliced,$4.19 ,,8 oz pkg, | $8.38 / lb,./Deli_Packaged_Deli_Meat_files/PQ1D3.jpg,Deli,Packaged_
9292,Stop & Shop Turkey Breast Oven Roasted Thin Sliced,$5.19 ,,16 oz pkg, | $5.19 / lb,./Deli_Packaged_Deli_Meat_files/CQSI1.jpg,Deli,Packaged_
9293,Boar's Head Salami Panino Roll,$7.69 ,,8 oz pkg, | $15.38 / lb,./Deli_Packaged_Deli_Meat_files/54UCY.jpg,Deli,Packaged_
9294,"Columbus Charcuterie Sampler (Calabrese, Salame, Sopressata) Sliced",$14.39 ,,12 oz pkg, | $19.19 / lb,./Deli_Packaged_Deli_Meat_files/YG55M.jpg,Deli,Packaged_
9295,Boar's Head Sopressata Sausage Dry Chub,$8.69 ,,9 oz pkg, | $15.52 / lb,./Deli_Packaged_Deli_Meat_files/WRCZ3.jpg,Deli,Packaged_
9296,Nature's Promise Free from Turkey Honey Smoked Sliced,$5.19 ,,6 oz pkg, | $13.66 / lb,./Deli_Packaged_Deli_Meat_files/M04V7.jpg,Deli,Packaged_
9297,Wilson Pepperoni Turkey Sliced,$4.19 ,,5 oz pkg, | $13.52 / lb,./Deli_Packaged_Deli_Meat_files/L9GHK.jpg,Deli,Packaged_
9298,Boar's Head Simplicity Uncured Genoa Salami Sliced All Natural,$6.69 ,,4 oz pkg, | $26.76 / lb,./Deli_Packaged_Deli_Meat_files/CRTLI.jpg,Deli,Packaged_
9299,Boar's Head Salame Genoa Chub,$9.29 ,,9 oz pkg, | $16.59 / lb,./Deli_Packaged_Deli_Meat_files/WOA6P.jpg,Deli,Packaged_
9300,Applegate Naturals Ham Honey Uncured Sliced,$6.19 ,,7 oz pkg, | $14.07 / lb,./Deli_Packaged_Deli_Meat_files/XGTMR.jpg,Deli,Packaged_
9301,Columbus Salame Italian Dry Chub,$7.19 ,,8 oz pkg, | $14.38 / lb,./Deli_Packaged_Deli_Meat_files/B8BSE.jpg,Deli,Packaged_
9302,Boar's Head Superiore Sopressata Piccante Chub,$9.29 ,,9 oz pkg, | $16.59 / lb,./Deli_Packaged_Deli_Meat_files/HC6P2.jpg,Deli,Packaged_
9303,Boar's Head Turkey Breast Oven Roasted Pre-Sliced,$7.19 ,,8 oz pkg, | $14.38 / lb,./Deli_Packaged_Deli_Meat_files/M0KKP.jpg,Deli,Packaged_
9304,Oscar Mayer Deli Fresh Combo Turkey Breast Oven Roasted & Smoked Ham,$4.19 ,,9 oz pkg, | $7.48 / lb,./Deli_Packaged_Deli_Meat_files/39U9A.jpg,Deli,Packaged_
9305,Boar's Head Simplicity Uncured Ham Sliced All Natural,$7.69 ,,7 oz pkg, | $17.48 / lb,./Deli_Packaged_Deli_Meat_files/XZRAI.jpg,Deli,Packaged_
9306,Carando Pepperoni Stick,$3.19 ,,7.5 oz pkg, | $6.79 / lb,./Deli_Packaged_Deli_Meat_files/MA6GN.jpg,Deli,Packaged_
9307,Boar's Head Simplicity Turkey Breast Roasted Sliced All Natural,$8.29 ,,7 oz pkg, | $18.84 / lb,./Deli_Packaged_Deli_Meat_files/CADVK.jpg,Deli,Packaged_
9308,Boar's Head Salame Genoa Sliced,$6.19 ,,4 oz pkg, | $24.76 / lb,./Deli_Packaged_Deli_Meat_files/PQNUC.jpg,Deli,Packaged_
9309,Columbus Italian Dry Salame Lite Sliced,$5.19 ,,5 oz pkg, | $16.74 / lb,./Deli_Packaged_Deli_Meat_files/WBCZU.jpg,Deli,Packaged_
9310,Boar's Head Superiore Sopressata Dry Chub,$9.29 ,,9 oz pkg, | $16.59 / lb,./Deli_Packaged_Deli_Meat_files/GVDNP.jpg,Deli,Packaged_
9311,Boar's Head Uncured Pouch Hard Salami,$4.19 ,,5 oz pkg, | $0.84 / oz,./Deli_Packaged_Deli_Meat_files/ABO7U.jpg,Deli,Packaged_
9312,Columbus Grande Sopressata Sliced,$5.19 ,,4 oz pkg, | $20.76 / lb,./Deli_Packaged_Deli_Meat_files/CFPG3.jpg,Deli,Packaged_
9313,Dietz & Watson Originals Sopressata Sliced,$4.59 ,,3 oz pkg, | $1.53 / oz,./Deli_Packaged_Deli_Meat_files/QSBSY.jpg,Deli,Packaged_
9314,Boar's Head Ham Smoked Sliced,$7.79 ,,8 oz pkg, | $15.58 / lb,./Deli_Packaged_Deli_Meat_files/5OGZK.jpg,Deli,Packaged_
9315,Boar's Head Turkey Breast Applewood Smoked Pre-Sliced,$7.29 ,,8 oz pkg, | $14.58 / oz,./Deli_Packaged_Deli_Meat_files/G5XM2.jpg,Deli,Packaged_
9316,Columbus Salame Sopressata Chub,$7.19 ,,8 oz pkg, | $14.38 / lb,./Deli_Packaged_Deli_Meat_files/H64YL.jpg,Deli,Packaged_
9317,Columbus Salame Calabrese Sliced,$5.19 ,,5 oz pkg, | $16.74 / lb,./Deli_Packaged_Deli_Meat_files/EQWVG.jpg,Deli,Packaged_
9318,Boar's Head Simplicity Turkey Breast Smoked Sliced All Natural,$8.29 ,,7 oz pkg, | $18.84 / lb,./Deli_Packaged_Deli_Meat_files/N0CEF.jpg,Deli,Packaged_
9319,Bridgford Pepperoni Gluten Free Sliced,$5.19 ,,5 oz bag, | $16.74 / lb,./Deli_Packaged_Deli_Meat_files/QO9W8.jpg,Deli,Packaged_
9320,Hillshire Farm Black Forest Ham Sliced Ultra Thin,$4.19 ,,9 oz tub, | $7.48 / lb,./Deli_Packaged_Deli_Meat_files/RSL7T.jpg,Deli,Packaged_
9321,Hormel Pepperoni 50% Less Sodium,$4.69 ,,6 oz pkg, | $0.78 / oz,./Deli_Packaged_Deli_Meat_files/J7L79.jpg,Deli,Packaged_
9322,Hormel Thick Slice Pepperoni,$4.69 ,,6 oz pkg, | $0.78 / oz,./Deli_Packaged_Deli_Meat_files/BYFAY.jpg,Deli,Packaged_
9323,Hormel Turkey Pepperoni Minis,$4.69 ,,4 oz pkg, | $1.17 / oz,./Deli_Packaged_Deli_Meat_files/I0HYR.jpg,Deli,Packaged_
9324,Veroni Salame Toscano Sliced,$6.19 ,,4 oz pkg, | $24.76 / lb,./Deli_Packaged_Deli_Meat_files/NGPQA.jpg,Deli,Packaged_
9325,Stop & Shop Baby Carrots Cut Peeled,$1.69 ,,16 oz bag, | $0.11 / oz,./Produce_Packaged_Produce_Salads_files/UKGM0.jpg,Produce,Packaged_
9326,Stop & Shop Green Beans Trimmed & Washed,$3.19 ,,12 oz bag, | $0.27 / oz,./Produce_Packaged_Produce_Salads_files/PFG8X.jpg,Produce,Packaged_
9327,Nature's Promise Organic Carrots Baby,$2.09 ,,16 oz bag, | $0.13 / oz,./Produce_Packaged_Produce_Salads_files/BXQZC.jpg,Produce,Packaged_
9328,Stop & Shop Salad Blends Butter Lettuce,,$2.50 ,7 oz bag, | $0.36 / oz,./Produce_Packaged_Produce_Salads_files/0T198.jpg,Produce,Packaged_
9329,Stop & Shop Cut Celery Sticks,,$2.50 ,16 oz pkg, | $0.16 / oz,./Produce_Packaged_Produce_Salads_files/4LNTO.jpg,Produce,Packaged_
9330,Mann's Family Favorites Broccoli Wokly Microwave Ready,$3.49 ,,12 oz bag, | $0.29 / oz,./Produce_Packaged_Produce_Salads_files/YXX6O.jpg,Produce,Packaged_
9331,Stop & Shop Basics Salad Baby Spinach,,$2.50 ,6 oz bag, | $0.42 / oz,./Produce_Packaged_Produce_Salads_files/G19WR.jpg,Produce,Packaged_
9332,Stop & Shop Carrots Peeled Baby Cut,,$2.50 ,32 oz bag, | $0.08 / oz,./Produce_Packaged_Produce_Salads_files/LDSQ2.jpg,Produce,Packaged_
9333,Dole Spinach All Natural,,$2.50 ,8 oz bag, | $0.31 / oz,./Produce_Packaged_Produce_Salads_files/D289C.jpg,Produce,Packaged_
9334,Nature's Promise Organic Baby Spinach,$5.00 ,,11 oz pkg, | $0.45 / oz,./Produce_Packaged_Produce_Salads_files/JNJEB.jpg,Produce,Packaged_
9335,Dole Iceberg Lettuce Shredded,$2.39 ,,8 oz bag, | $0.30 / oz,./Produce_Packaged_Produce_Salads_files/0VCVK.jpg,Produce,Packaged_
9336,Dole Salad Baby Spinach,,$2.50 ,6 oz bag, | $0.42 / oz,./Produce_Packaged_Produce_Salads_files/YO9XM.jpg,Produce,Packaged_
9337,Stop & Shop Matchstix Carrots (Shredded Carrots),$2.09 ,,10 oz bag, | $0.21 / oz,./Produce_Packaged_Produce_Salads_files/6PORJ.jpg,Produce,Packaged_
9338,Stop & Shop Salad Basics Baby Arugula,,$2.50 ,5 oz bag, | $0.50 / oz,./Produce_Packaged_Produce_Salads_files/TYQUM.jpg,Produce,Packaged_
9339,Stop & Shop Spinach Ready to Microwave,$3.19 ,,9 oz bag, | $0.35 / oz,./Produce_Packaged_Produce_Salads_files/P96BP.jpg,Produce,Packaged_
9340,Nature's Promise Organic Baby Arugula,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/ACH1B.jpg,Produce,Packaged_
9341,Nature's Promise Organic Baby Spinach & Kale,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/K8UBG.jpg,Produce,Packaged_
9342,Stop & Shop Classics Salad Mix,$1.29 ,,12 oz bag, | $0.11 / oz,./Produce_Packaged_Produce_Salads_files/JFXTH.jpg,Produce,Packaged_
9343,Dole Salad Kit Caesar,,$2.50 ,10 oz bag, | $0.25 / oz,./Produce_Packaged_Produce_Salads_files/6G3NQ.jpg,Produce,Packaged_
9344,Nature's Promise Organic Salad Spinach,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/KTWMA.jpg,Produce,Packaged_
9345,Nature's Promise Organic Baby Spinach & Spring Mix,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/HW075.jpg,Produce,Packaged_
9346,Dole Salad Hearts of Romaine,,$2.50 ,9 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/FC2G6.jpg,Produce,Packaged_
9347,Stop & Shop Premium Salad Spring Mix,,$2.50 ,5 oz bag, | $0.50 / oz,./Produce_Packaged_Produce_Salads_files/4STPY.jpg,Produce,Packaged_
9348,Stop & Shop Kale,$3.19 ,,16 oz bag, | $0.20 / oz,./Produce_Packaged_Produce_Salads_files/G7DEL.jpg,Produce,Packaged_
9349,Nature's Promise Organic Sweet Baby Lettuce,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/N1VAV.jpg,Produce,Packaged_
9350,Nature's Promise Organic Green Beans,$4.39 ,,10 oz bag, | $0.44 / oz,./Produce_Packaged_Produce_Salads_files/US7XT.jpg,Produce,Packaged_
9351,Stop & Shop Salad Bowl Chicken Caesar,$3.50 ,,6.25 oz bwl, | $0.56 / oz,./Produce_Packaged_Produce_Salads_files/14JXK.jpg,Produce,Packaged_
9352,Nature's Promise Organic Spring Mix,$5.00 ,,11 oz pkg, | $0.45 / oz,./Produce_Packaged_Produce_Salads_files/8Z0CB.jpg,Produce,Packaged_
9353,Dole Classic Salad Kit Caesar Light,,$2.50 ,9.7 oz bag, | $0.26 / oz,./Produce_Packaged_Produce_Salads_files/I24XX.jpg,Produce,Packaged_
9354,Simply Spuds Steamables Sweet Potatoes Petite Microwavable,$2.99 ,,24 oz pkg, | $0.12 / oz,./Produce_Packaged_Produce_Salads_files/QLKRE.jpg,Produce,Packaged_
9355,Mann's Sugar Snap Peas Stringless,$3.99 ,,8 oz bag, | $0.50 / oz,./Produce_Packaged_Produce_Salads_files/EETS7.jpg,Produce,Packaged_
9356,Stop & Shop Carrots Petite,$2.89 ,,12 oz bag, | $0.24 / oz,./Produce_Packaged_Produce_Salads_files/Y51HX.jpg,Produce,Packaged_
9357,Stop & Shop Sweet Potato Microwavable,$1.50 ,,6 oz pkg, | $0.25 / oz,./Produce_Packaged_Produce_Salads_files/NT5AP.jpg,Produce,Packaged_
9358,Dole Classic Cole Slaw,$1.99 ,,14 oz bag, | $0.14 / oz,./Produce_Packaged_Produce_Salads_files/JXQKW.jpg,Produce,Packaged_
9359,Dole Chopped Salad Kit Sesame Asian,$3.59 ,,13.6 oz bag, | $0.26 / oz,./Produce_Packaged_Produce_Salads_files/ZLTDL.jpg,Produce,Packaged_
9360,Stop & Shop Broccoli Slaw,$1.99 ,,12 oz bag, | $0.17 / oz,./Produce_Packaged_Produce_Salads_files/QCCV5.jpg,Produce,Packaged_
9361,Nature's Promise Organic Spring Mix,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/3NOGC.jpg,Produce,Packaged_
9362,Stop & Shop Apple Red Slices - 6 pk,$3.99 ,,12 oz pkg, | $0.33 / oz,./Produce_Packaged_Produce_Salads_files/K1J6B.jpg,Produce,Packaged_
9363,Stop & Shop Premium Salad Chopped Romaine,,$2.50 ,10 oz bag, | $0.25 / oz,./Produce_Packaged_Produce_Salads_files/DJWCM.jpg,Produce,Packaged_
9364,Stop & Shop Garlic Minced in Water,$2.09 ,,4.5 oz jar, | $0.46 / oz,./Produce_Packaged_Produce_Salads_files/5VLEN.jpg,Produce,Packaged_
9365,Nature's Promise Organic Baby Spinach & Spring Mix,$5.00 ,,11 oz pkg, | $0.45 / oz,./Produce_Packaged_Produce_Salads_files/1CTBJ.jpg,Produce,Packaged_
9366,Del Monte Fruit Naturals Grapefruit Red No Sugar Added,$1.50 ,,6.5 oz cup, | $0.23 / oz,./Produce_Packaged_Produce_Salads_files/14BNQ.jpg,Produce,Packaged_
9367,Stop & Shop Salad Bowl Chef,$3.50 ,,7.75 oz bwl, | $0.45 / oz,./Produce_Packaged_Produce_Salads_files/ONGSI.jpg,Produce,Packaged_
9368,Dole Salad Blend Italian,,$2.50 ,9 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/XWTIX.jpg,Produce,Packaged_
9369,Dole Peaches Yellow Cling Sliced in 100% Fruit Juice,$3.59 ,,23.5 oz jar, | $0.15 / oz,./Produce_Packaged_Produce_Salads_files/OPWD9.jpg,Produce,Packaged_
9370,Dole Salad Blend American,,$2.50 ,12 oz bag, | $0.21 / oz,./Produce_Packaged_Produce_Salads_files/FBGPZ.jpg,Produce,Packaged_
9371,Stop & Shop Russet Potato Microwavable,$1.50 ,,6 oz pkg, | $0.25 / oz,./Produce_Packaged_Produce_Salads_files/FSP9X.jpg,Produce,Packaged_
9372,Dole Premium Salad Kit Ultimate Caesar,$3.59 ,,11.2 oz bag, | $0.32 / oz,./Produce_Packaged_Produce_Salads_files/QALH2.jpg,Produce,Packaged_
9373,Stop & Shop Premium Salad American Blend,,$2.50 ,12 oz bag, | $0.21 / oz,./Produce_Packaged_Produce_Salads_files/Z8T4J.jpg,Produce,Packaged_
9374,Express Bake PotatOH! Microwave,$1.50 ,,8 oz ea, | $0.19 / oz,./Produce_Packaged_Produce_Salads_files/LWO7I.jpg,Produce,Packaged_
9375,Stop & Shop Garlic Minced in Water,$3.19 ,,8 oz jar, | $0.40 / oz,./Produce_Packaged_Produce_Salads_files/X9UUC.jpg,Produce,Packaged_
9376,Dole Salad Blend Very Veggie,,$2.50 ,10 oz bag, | $0.25 / oz,./Produce_Packaged_Produce_Salads_files/CI5CN.jpg,Produce,Packaged_
9377,Stop & Shop Salad Bowl Turkey & Bacon Cobb,$3.50 ,,7.25 oz bwl, | $0.48 / oz,./Produce_Packaged_Produce_Salads_files/OKDDQ.jpg,Produce,Packaged_
9378,Stop & Shop Spinach Triple Washed,$2.09 ,,8 oz bag, | $0.26 / oz,./Produce_Packaged_Produce_Salads_files/5ILSY.jpg,Produce,Packaged_
9379,Carrots Baby Rainbow Peeled Organic,$2.09 ,,12 oz bag, | $0.17 / oz,./Produce_Packaged_Produce_Salads_files/AHA1H.jpg,Produce,Packaged_
9380,Dole Chopped Salad Kit Sunflower Crunch,$3.59 ,,10.6 oz bag, | $0.34 / oz,./Produce_Packaged_Produce_Salads_files/WZIKA.jpg,Produce,Packaged_
9381,Dole Fresh Chopped Salad Kit Caesar,$3.59 ,,10.8 oz bag, | $0.33 / oz,./Produce_Packaged_Produce_Salads_files/BCHYF.jpg,Produce,Packaged_
9382,Stop & Shop Premium Salad Italian House Blend,,$2.50 ,8 oz bag, | $0.31 / oz,./Produce_Packaged_Produce_Salads_files/VW4J0.jpg,Produce,Packaged_
9383,Stop & Shop Fresh Vegetables Tomatoes Diced,$2.99 ,,8 oz tub, | $0.37 / oz,./Produce_Packaged_Produce_Salads_files/E8B66.jpg,Produce,Packaged_
9384,Simply Spuds Steamables Potatoes Red Microwave Ready Bag,$2.99 ,,24 oz bag, | $0.12 / oz,./Produce_Packaged_Produce_Salads_files/VBFBL.jpg,Produce,Packaged_
9385,Dole Chopped Salad Kit Chipotle & Cheddar,$3.59 ,,12.9 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/12KUM.jpg,Produce,Packaged_
9386,Mann's Sugar Snap Peas Stringless,$5.99 ,,15 oz bag, | $0.40 / oz,./Produce_Packaged_Produce_Salads_files/3YFRA.jpg,Produce,Packaged_
9387,Love Beets Beets Cooked,$2.99 ,,8.8 oz pkg, | $0.34 / oz,./Produce_Packaged_Produce_Salads_files/5TL81.jpg,Produce,Packaged_
9388,Del Monte Fruit Naturals Cherry Mixed Fruit in Extra Light Syrup,$1.50 ,,7 oz cup, | $0.21 / oz,./Produce_Packaged_Produce_Salads_files/9B38S.jpg,Produce,Packaged_
9389,Stop & Shop Apple Green Slices,$3.99 ,,12 oz pkg, | $0.33 / oz,./Produce_Packaged_Produce_Salads_files/QIJ1U.jpg,Produce,Packaged_
9390,"Stop & Shop Apples, Colby Cheese, Pretzels & Caramel Dip",$2.29 ,,4.1 oz pkg, | $1.64 / oz,./Produce_Packaged_Produce_Salads_files/KVSAO.jpg,Produce,Packaged_
9391,Nature's Promise Organic Spring Mix & Baby Kale,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/MGEZC.jpg,Produce,Packaged_
9392,Chatham Village Croutons Garlic & Butter,$2.09 ,,5 oz bag, | $0.42 / oz,./Produce_Packaged_Produce_Salads_files/DMOR0.jpg,Produce,Packaged_
9393,Dole Chopped Salad Kit BBQ Ranch,$3.59 ,,14.6 oz bag, | $0.25 / oz,./Produce_Packaged_Produce_Salads_files/I3UXL.jpg,Produce,Packaged_
9394,Del Monte Fruit Naturals Peach Yellow Cling Chunks No Sugar Added,$1.50 ,,6.5 oz cup, | $0.23 / oz,./Produce_Packaged_Produce_Salads_files/FB43N.jpg,Produce,Packaged_
9395,Dole Chopped Salad Kit Bacon & Bleu,$3.59 ,,12.9 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/1CH5W.jpg,Produce,Packaged_
9396,NewStar Cooking with Spinach Classic Spinach,$4.19 ,,16 oz pkg, | $0.26 / oz,./Produce_Packaged_Produce_Salads_files/NKAST.jpg,Produce,Packaged_
9397,Dole Fresh Spring Mix,,$2.50 ,5 oz bag, | $0.50 / oz,./Produce_Packaged_Produce_Salads_files/YZDT2.jpg,Produce,Packaged_
9398,Stop & Shop Croutons Herb Seasoned,$1.39 ,,5 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/76FTS.jpg,Produce,Packaged_
9399,Stop & Shop Green Beans Trimmed & Washed,$7.19 ,,32 oz bag, | $0.22 / oz,./Produce_Packaged_Produce_Salads_files/MACJ3.jpg,Produce,Packaged_
9400,Stop & Shop Croutons Cheese & Garlic,$1.39 ,,5 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/NQ6DL.jpg,Produce,Packaged_
9401,Dole Harvest Best Mandarin Oranges in 100% Fruit Juice,$3.59 ,,24.5 oz jar, | $0.15 / oz,./Produce_Packaged_Produce_Salads_files/T5L23.jpg,Produce,Packaged_
9402,Stop & Shop Rainbow Slaw,$1.99 ,,12 oz bag, | $0.17 / oz,./Produce_Packaged_Produce_Salads_files/5H6EB.jpg,Produce,Packaged_
9403,Nature's Promise Apple Red Slices Organic - 6 ct,$4.99 ,,12 oz pkg, | $0.42 / oz,./Produce_Packaged_Produce_Salads_files/BFIQR.jpg,Produce,Packaged_
9404,Dole Premium Romaine Salad,,$2.50 ,9.5 oz bag, | $0.26 / oz,./Produce_Packaged_Produce_Salads_files/M8D7U.jpg,Produce,Packaged_
9405,Edamame Soybeans Shelled All Natural Fresh,$4.99 ,,9 oz tub, | $0.55 / oz,./Produce_Packaged_Produce_Salads_files/6V66D.jpg,Produce,Packaged_
9406,Bolthouse Farms Classic Ranch Yogurt Dressing,$4.19 ,,14 oz btl, | $0.30 / oz,./Produce_Packaged_Produce_Salads_files/QCKN4.jpg,Produce,Packaged_
9407,Mann's Family Favorites Broccoli Wokly,$5.49 ,,32 oz bag, | $0.17 / oz,./Produce_Packaged_Produce_Salads_files/36C2K.jpg,Produce,Packaged_
9408,Stop & Shop Baby Spinach Spring Mix,,$2.50 ,5 oz bag, | $0.50 / oz,./Produce_Packaged_Produce_Salads_files/3HDYL.jpg,Produce,Packaged_
9409,Stop & Shop Kale,$4.19 ,,32 oz bag, | $0.13 / oz,./Produce_Packaged_Produce_Salads_files/DB9M8.jpg,Produce,Packaged_
9410,Stop & Shop Real Bacon Bits,$3.19 ,,3 oz pkg, | $1.06 / oz,./Produce_Packaged_Produce_Salads_files/4UQ1E.jpg,Produce,Packaged_
9411,Stop & Shop Garlic Peeled All Natural,$3.19 ,,6 oz pkg, | $0.53 / oz,./Produce_Packaged_Produce_Salads_files/7CNDH.jpg,Produce,Packaged_
9412,Stop & Shop Apples Red Slices,$4.99 ,,32 oz pkg, | $0.16 / oz,./Produce_Packaged_Produce_Salads_files/YQXBA.jpg,Produce,Packaged_
9413,Dole Premium Salad Kit Southwest Salad,$3.59 ,,12.8 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/F2KVM.jpg,Produce,Packaged_
9414,Chatham Village Croutons Caesar,$2.09 ,,5 oz bag, | $0.42 / oz,./Produce_Packaged_Produce_Salads_files/INI8X.jpg,Produce,Packaged_
9415,Stop & Shop Garlic Minced in Water,$6.19 ,,32 oz jar, | $0.19 / oz,./Produce_Packaged_Produce_Salads_files/CLRVL.jpg,Produce,Packaged_
9416,Stop & Shop Salad Bowl Santa Fe,$3.50 ,,6.25 oz bwl, | $0.56 / oz,./Produce_Packaged_Produce_Salads_files/W8YTU.jpg,Produce,Packaged_
9417,Marie's Dressing + Dip Chunky Blue Cheese Gluten Free,$4.19 ,,12 oz jar, | $0.35 / oz,./Produce_Packaged_Produce_Salads_files/MJDQ9.jpg,Produce,Packaged_
9418,Dole Chopped Salad Kit Greek,$3.59 ,,10.3 oz bag, | $0.35 / oz,./Produce_Packaged_Produce_Salads_files/XGWSI.jpg,Produce,Packaged_
9419,Olivia's Organics Microwave Spinach,$4.19 ,,9 oz bag, | $0.47 / oz,./Produce_Packaged_Produce_Salads_files/XF7RH.jpg,Produce,Packaged_
9420,Taylor Farms Red Cabbage Shredded,$1.49 ,,8 oz bag, | $0.19 / oz,./Produce_Packaged_Produce_Salads_files/VEC53.jpg,Produce,Packaged_
9421,Dole Classic Salad Kit Creamy Cole Slaw,$1.99 ,,8.5 oz bag, | $0.23 / oz,./Produce_Packaged_Produce_Salads_files/3440A.jpg,Produce,Packaged_
9422,Dole Premium Salad Kit Endless Summer,$3.59 ,,10.8 oz pkg, | $0.33 / oz,./Produce_Packaged_Produce_Salads_files/AUMCH.jpg,Produce,Packaged_
9423,Simply Spuds Steamables Fingerling Potatoes Microwavable,$2.99 ,,24 oz pkg, | $0.12 / oz,./Produce_Packaged_Produce_Salads_files/DP3QD.jpg,Produce,Packaged_
9424,Dole Chopped Salad Kit Sweet Kale,$3.59 ,,12 oz bag, | $0.30 / oz,./Produce_Packaged_Produce_Salads_files/FHB4G.jpg,Produce,Packaged_
9425,Nature's Promise Organic Power Blend Mix,$3.49 ,,5 oz pkg, | $0.70 / oz,./Produce_Packaged_Produce_Salads_files/GROHX.jpg,Produce,Packaged_
9426,Dole Classic Romaine Salad Value Size,$2.99 ,,15 oz bag, | $0.20 / oz,./Produce_Packaged_Produce_Salads_files/9WLSC.jpg,Produce,Packaged_
9427,Stop & Shop Apples with Pretzel & Caramel Dip,$2.29 ,,4.4 oz pkg, | $0.52 / oz,./Produce_Packaged_Produce_Salads_files/YMI1Y.jpg,Produce,Packaged_
9428,French's Onions Crispy Fried Original,$4.89 ,,6 oz can, | $0.82 / oz,./Produce_Packaged_Produce_Salads_files/2TR5S.jpg,Produce,Packaged_
9429,Dole Salad Classic Romaine with Carrots & Red Cabbage,,$2.50 ,9 oz bag, | $0.28 / oz,./Produce_Packaged_Produce_Salads_files/DE26E.jpg,Produce,Packaged_
9430,Gourmet Garden Ginger Paste,$4.59 ,,4 oz sqz, | $1.15 / oz,./Produce_Packaged_Produce_Salads_files/9OEWE.jpg,Produce,Packaged_
9431,Nature's Promise Organic Smoothie Blend Greens,$5.00 ,,11 oz pkg, | $0.45 / oz,./Produce_Packaged_Produce_Salads_files/G7CB3.jpg,Produce,Packaged_
9432,Nature's Promise Organic Kale,$4.19 ,,12 oz pkg, | $0.35 / oz,./Produce_Packaged_Produce_Salads_files/BICBT.jpg,Produce,Packaged_
